area,bbox,com,perimeter,centroid,cm_11,cm_20,cm_02,orientation,class
"[1139, [[520, 1], [561, 58]], [0.9630281690140845, 0.036458333333333336], 281.0, [0.6325904594966821, 0.46503369699900265], 831361.6346922686, 889604.7920458495, 1072924.5062120275, -0.7304935686444519, 'svar']"
"[1764, [[539, 232], [561, 349]], [0.9735915492957746, 0.3671875], 257.0, [0.6124420782805876, 0.42457915369537647], 1257741.6381492075, 358994.4555767641, 6058044.974853516, -0.20783389594109206, 'mod']"
"[471, [[511, 0], [561, 22]], [0.954225352112676, 0.009114583333333334], 155.0, [0.6025560967486783, 0.2953013938890427], 109508.605079042, 480533.95168369415, 33562.72402445472, 0.22780900703991366, 'let']"
"[455, [[512, 93], [541, 131]], [0.9278169014084507, 0.14453125], 228.0, [0.4816317016317016, 0.5069033530571992], 197763.03620846177, 199343.95078791428, 385540.037399292, -0.5654083937879649, 'svar']"
"[60781, [[98, 106], [368, 761]], [0.39436619718309857, 0.6692708333333334], 4011.0, [0.5505619516002987, 0.6062808585520821], 4507892137.287532, 2009310200.0326653, 14790522139.019814, -0.3071683110124749, 'para']"
"[241, [[533, 397], [561, 421]], [0.9559859154929577, 0.5299479166666666], 92.0, [0.3618543425382744, 0.3940248962655602], 11947.347236740763, 36883.87532545627, 33529.49088711215, 0.7156628856432339, 'mod']"
"[8022, [[474, 582], [561, 761]], [0.9295774647887324, 0.90234375], 1071.0, [0.6158779307402085, 0.6124128513394818], 44243308.70351005, 28467067.009918854, 113205726.96728516, -0.40351555382885634, 'mod']"
"[94251, [[203, 0], [561, 761]], [0.704225352112676, 0.5989583333333334], 18309.0, [0.5045656626919574, 0.5900912856800394], 9907705396.908064, 4479655801.531715, 27026847715.436256, -0.36050082485995955, 'let']"
"[451, [[501, 693], [543, 713]], [0.9154929577464789, 0.9153645833333334], 138.0, [0.4416026401278812, 0.4740787667616936], 79878.19676129697, 208487.43205713134, 46709.915478176605, 0.3895561838988692, 'inter']"
"[1318, [[358, 174], [423, 216]], [0.6778169014084507, 0.2578125], 230.0, [0.41015921152388174, 0.5678015409841847], 837671.6261966332, 1175651.7351932896, 880498.4828491211, 0.6982055015841258, 'let']"
"[437, [[532, 152], [559, 179]], [0.9577464788732394, 0.21354166666666666], 191.0, [0.5551667352820091, 0.541889666529436], 74106.58905516431, 106464.12656218992, 108344.22946506066, -0.7790559403488703, 'svar']"
"[306807, [[0, 0], [561, 761]], [0.5387323943661971, 0.5768229166666666], 11093.0, [0.39636929096771756, 0.3134397190793372], 6598449796.071938, 6954531982.273455, 9635572632.793331, -0.6851835889807927, 'svar']"
"[5710, [[392, 334], [483, 412]], [0.7693661971830986, 0.4869791666666667], 285.0, [0.4898195385669687, 0.5035602651355605], 9374917.45452795, 14332147.578152787, 11116917.509752221, 0.7004838294143768, 'cyl']"
"[336985, [[0, 0], [561, 761]], [0.5404929577464789, 0.5403645833333334], 15579.0, [0.33049507092634467, 0.33569380424323186], 4909342713.782352, 4355015965.467354, 9477464179.690487, -0.5449683002354659, 'inter']"
"[1477, [[526, 288], [557, 420]], [0.948943661971831, 0.44921875], 426.0, [0.4154044607190413, 0.4245467196620046], 1221224.2639607175, 291469.32378868246, 7063070.615447998, -0.17308311860974776, 'mod']"
"[680, [[542, 511], [561, 563]], [0.9753521126760564, 0.7005208333333334], 130.0, [0.5811764705882353, 0.500638179800222], 190907.41820715962, 91802.52578853426, 558759.7012261277, -0.3427101175880529, 'let']"
"[317044, [[0, 1], [561, 761]], [0.44366197183098594, 0.4934895833333333], 8299.0, [0.6452982440324868, 0.5061133546979651], 15412621937.700602, 16193332377.368135, 20599857167.553856, -0.7144032436983109, 'cyl']"
"[223, [[535, 528], [558, 550]], [0.9630281690140845, 0.6979166666666666], 86.0, [0.48617339312406577, 0.3548449990251511], 16438.190856073943, 33451.21679416285, 20346.20388454858, 0.5957423211262343, 'svar']"
"[49615, [[144, 225], [382, 546]], [0.4788732394366197, 0.5078125], 2189.0, [0.5313923270675909, 0.5067908902691511], 1024826284.8605883, 956620374.5905628, 1637822605.1138916, -0.624965472948598, 'super']"
"[732, [[490, 606], [519, 635]], [0.8873239436619719, 0.80859375], 93.0, [0.4529143897996357, 0.4836520947176685], 135904.6576804578, 161183.6877603653, 181759.4506225586, -0.7476205855400322, 'cyl']"
"[255, [[544, 1], [561, 22]], [0.977112676056338, 0.01171875], 70.0, [0.6008714596949891, 0.36559714795008913], 22981.541476397448, 29771.707520209246, 24830.9647064209, 0.7318568926433063, 'svar']"
"[1423, [[330, 84], [375, 137]], [0.6214788732394366, 0.14192708333333334], 146.0, [0.49475999877784227, 0.4691444782801072], 694864.7513639783, 862669.1842361384, 1126747.721203277, -0.6915067965866393, 'let']"
"[870, [[507, 377], [535, 412]], [0.9172535211267606, 0.5143229166666666], 109.0, [0.4978200554894966, 0.48809067688378033], 208159.4847096904, 208102.5695484516, 333734.2305603026, -0.6388592421334147, 'let']"
"[799, [[500, 661], [545, 691]], [0.9172535211267606, 0.8776041666666666], 115.0, [0.46237144256407464, 0.4250070652832169], 225933.2503988777, 442322.6291875373, 151777.30294460713, 0.49968266939401756, 'let']"
"[631, [[524, 0], [561, 43]], [0.9577464788732394, 0.0234375], 306.0, [0.460093657742034, 0.536552663970459], 414368.95796655, 419026.18409045844, 765443.3023681641, -0.5874324270616638, 'svar']"
"[202, [[540, 232], [561, 256]], [0.9735915492957746, 0.3151041666666667], 145.0, [0.4096133751306165, 0.5314942528735632], 37711.70640771714, 36949.496218508255, 80956.46980794263, -0.5213115655031286, 'svar']"
"[226, [[484, 108], [511, 131]], [0.8714788732394366, 0.15755208333333334], 76.0, [0.3870101137800253, 0.5366887905604719], 22391.310496442187, 32964.137925262876, 43133.34169175896, -0.6737518562551964, 'cyl']"
"[1387, [[357, 388], [393, 472]], [0.6654929577464789, 0.5638020833333334], 269.0, [0.5566875552650802, 0.5298803447410259], 1059292.8247047388, 661717.3384001127, 3554740.2676832834, -0.3160410770438262, 'mod']"
"[28780, [[340, 168], [561, 424]], [0.8415492957746479, 0.3841145833333333], 2788.0, [0.589296606874732, 0.5158465978398493], 529031039.9017367, 652255881.5435345, 703534463.7552533, -0.7611847965148009, 'mod']"
"[1027, [[517, 518], [561, 563]], [0.9454225352112676, 0.7083333333333334], 153.0, [0.447430487936817, 0.5711654883366496], 573325.5025674882, 496461.0626456804, 787750.3663194457, -0.6610118940024248, 'mod']"
"[1027, [[517, 518], [561, 563]], [0.9454225352112676, 0.7083333333333334], 153.0, [0.447430487936817, 0.5711654883366496], 573325.5025674882, 496461.0626456804, 787750.3663194457, -0.6610118940024248, 'mod']"
"[1027, [[517, 518], [561, 563]], [0.9454225352112676, 0.7083333333333334], 153.0, [0.447430487936817, 0.5711654883366496], 573325.5025674882, 496461.0626456804, 787750.3663194457, -0.6610118940024248, 'mod']"
"[332649, [[0, 1], [561, 761]], [0.4242957746478873, 0.5260416666666666], 7778.0, [0.7416677634632944, 0.3898809274253833], 11504701833.782507, 16832219341.981945, 9657766343.563536, 0.6342722588430453, 'svar']"
"[1318, [[506, 258], [558, 301]], [0.9383802816901409, 0.3658854166666667], 216.0, [0.5105505769175709, 0.5223306662987999], 707673.107059676, 1154855.78612254, 831443.3731655587, 0.6730745724445442, 'cyl']"
"[519, [[296, 228], [337, 265]], [0.5616197183098591, 0.3203125], 225.0, [0.5530323882925039, 0.4760673359699828], 187698.95016780376, 325978.04986299854, 206339.4213256836, 0.6311373610536768, 'let']"
"[226, [[534, 494], [547, 519]], [0.9507042253521126, 0.66015625], 123.0, [0.474120082815735, 0.4537346711259755], 7188.16103653169, 8041.039575481046, 27854.67251586914, -0.3138432417637073, 'mod']"
"[371, [[533, 418], [561, 450]], [0.9665492957746479, 0.56640625], 287.0, [0.4479754896071128, 0.4805194805194805], 111434.01869223148, 127994.12467144393, 197239.28903198242, -0.6347759444066847, 'inter']","[660, [[501, 675], [528, 705]], [0.9049295774647887, 0.8971354166666666], 89.0, [0.46948051948051944, 0.4613880742913001], 111615.73520026407, 130686.13434834378, 157227.28562418628, -0.7262283276002778, 'let']"
"[347827, [[0, 1], [561, 761]], [0.4612676056338028, 0.51953125], 4644.0, [0.6424649174260723, 0.400485090224314], 8225051037.542703, 10625241567.787188, 10414951071.21988, 0.7790067427974967, 'cyl']"
"[75157, [[152, 188], [459, 581]], [0.5052816901408451, 0.5234375], 2192.0, [0.4400579094622032, 0.5423670594575989], 2323919601.1761923, 1795589117.9026937, 4038483323.8325195, -0.5605960305909853, 'super']"
"[838, [[520, 567], [560, 597]], [0.948943661971831, 0.7565104166666666], 125.0, [0.4668781652016998, 0.44976518592655323], 205835.94693093418, 369195.60347029363, 190075.45869615418, 0.5801993028783976, 'svar']"
"[19411, [[219, 318], [409, 472]], [0.551056338028169, 0.5208333333333334], 1176.0, [0.4860513313127047, 0.5262378540544158], 151589070.81759837, 210875801.7372632, 159926164.14018932, 0.7021501194729481, 'mod']"
"[931, [[494, 670], [524, 712]], [0.8961267605633803, 0.8958333333333334], 113.0, [0.4825543120473996, 0.4214023430669698], 225953.45910357987, 233271.91840346862, 380353.7269965263, -0.6280700299916319, 'let']"
"[293300, [[0, 1], [561, 761]], [0.4102112676056338, 0.5950520833333334], 7858.0, [0.6834158837829719, 0.2816074199097831], 11073442705.657959, 20735444830.242035, 9198552856.24808, 0.5452741404733228, 'mod']"
"[23580, [[442, 36], [561, 356]], [0.897887323943662, 0.22786458333333334], 1764.0, [0.5632265208036438, 0.43745588188056594], 232334044.6968439, 126370737.71803865, 639140225.7927244, -0.36811304902384845, 'let']"
"[1058, [[501, 432], [552, 570]], [0.9330985915492958, 0.6796875], 310.0, [0.5565444656353747, 0.6270950182003158], 3231364.1786696725, 1104791.092454375, 10145303.778381348, -0.31031583152889763, 'mod']"
"[730, [[531, 504], [561, 546]], [0.9630281690140845, 0.6796875], 125.0, [0.5057445868316395, 0.41194647977062754], 156534.88680127656, 203268.3041869174, 276416.16369628906, -0.670633401735834, 'svar']"
"[397887, [[0, 0], [561, 761]], [0.5105633802816901, 0.4895833333333333], 4093.0, [0.2727058297775081, 0.5742003065128455], 1982684140.0034542, 1394310347.5153754, 7460254775.371145, -0.28948942804209515, 'svar']"
"[3903, [[432, 459], [561, 618]], [0.8838028169014085, 0.7109375], 909.0, [0.5440194573399671, 0.5322478360182736], 28665935.219052568, 25519176.942657728, 35664872.82659912, -0.6978226704073786, 'mod']"
"[3903, [[432, 459], [561, 618]], [0.8838028169014085, 0.7109375], 909.0, [0.5440194573399671, 0.5322478360182736], 28665935.219052568, 25519176.942657728, 35664872.82659912, -0.6978226704073786, 'mod']"
"[202, [[460, 491], [475, 507]], [0.8221830985915493, 0.6497395833333334], 50.0, [0.4306930693069307, 0.47000582411182296], 8173.4683694615605, 10639.591233138268, 14439.917253282354, -0.6711871948878698, 'inter']","[1181, [[514, 558], [561, 601]], [0.9436619718309859, 0.7578125], 192.0, [0.4479960485464296, 0.5422985143560927], 502094.75473151513, 681009.1991668281, 738511.9119262695, -0.7567979915397189, 'super']"
"[57113, [[53, 85], [346, 407]], [0.3415492957746479, 0.3255208333333333], 3406.0, [0.47280291911285066, 0.5198288731498367], 1387804586.858901, 1418837882.6846673, 2068034396.6819656, -0.6705166814881939, 'svar']"
"[26235, [[403, 245], [561, 761]], [0.852112676056338, 0.7122395833333334], 4526.0, [0.4975435915785809, 0.5831574883343207], 696855250.1536824, 218482661.96677008, 2912518731.332389, -0.23870835348911856, 'let']"
"[468, [[523, 145], [550, 174]], [0.9454225352112676, 0.20833333333333334], 91.0, [0.4832875457875458, 0.48532763532763534], 95835.69454225352, 95960.58769341404, 118267.1458333332, -0.7274691701940044, 'let']"
"[471, [[486, 278], [515, 301]], [0.8855633802816901, 0.375], 84.0, [0.5571125265392781, 0.4056970983722576], 78070.21897007042, 145569.05893857934, 57270.734375, 0.5280632276892162, 'para']"
"[889, [[540, 457], [561, 521]], [0.971830985915493, 0.64453125], 156.0, [0.5557316699048983, 0.585065328372415], 363035.7756382038, 143650.95893671826, 1441902.6838531494, -0.2549657160571377, 'svar']"
"[2246, [[517, 27], [561, 129]], [0.9595070422535211, 0.1015625], 287.0, [0.631924046877318, 0.4911402906140226], 3277134.2654461917, 1938186.4660502505, 6751085.95892334, -0.46870462272203955, 'super']"
"[258, [[534, 743], [561, 761]], [0.9665492957746479, 0.984375], 131.0, [0.542032967032967, 0.656072874493927], 41737.446192781674, 70318.88951844868, 38816.2197265625, 0.6049655608669244, 'para']"
"[104492, [[210, 79], [561, 761]], [0.778169014084507, 0.6315104166666666], 10362.0, [0.5841917827683982, 0.5148963128166396], 9976135409.99001, 6434985015.007904, 20206366534.269604, -0.48333343164386383, 'let']"
"[1012, [[464, 127], [512, 168]], [0.8697183098591549, 0.19270833333333334], 252.0, [0.5771068758081745, 0.5357470812016266], 658813.4879511443, 1007338.7797188046, 683726.191650392, 0.6649803362874632, 'let']"
"[61782, [[255, 245], [561, 648]], [0.7517605633802817, 0.5846354166666666], 5538.0, [0.5426548523060266, 0.5180011064838049], 2171961951.9500284, 2144735993.323275, 3522081143.7120023, -0.6318749391975533, 'svar']"
"[2491, [[475, 28], [561, 137]], [0.9242957746478874, 0.09114583333333333], 1002.0, [0.4596058174457654, 0.5381880555122407], 15399578.515166525, 15180317.84146247, 31518656.744709175, -0.5415315162284776, 'super']"
"[226, [[542, 227], [561, 272]], [0.9788732394366197, 0.3229166666666667], 197.0, [0.40262008733624455, 0.49503196000253147], 110100.28895246478, 52378.024945447345, 486192.2203776032, -0.23485133918897477, 'para']"
"[226, [[542, 227], [561, 272]], [0.9788732394366197, 0.3229166666666667], 197.0, [0.40262008733624455, 0.49503196000253147], 110100.28895246478, 52378.024945447345, 486192.2203776032, -0.23485133918897477, 'para']"
"[291, [[544, 477], [561, 500]], [0.9753521126760564, 0.6380208333333334], 67.0, [0.5826651393661703, 0.5422394043528064], 32711.189801569835, 31977.282421642518, 54741.087748209706, -0.6179738747863908, 'let']"
"[834, [[526, 17], [561, 52]], [0.9630281690140845, 0.046875], 120.0, [0.5965227817745803, 0.5175193178790302], 313152.5854423412, 417645.80198001425, 345913.14501953125, 0.7283800775849207, 'para']"
